sample_id,query,generated_code
4182,black suit man closest to naked man knee,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.compute_depth())
    man_patch = man_patches[-1]
    naked_man_patches = image_patch.find(""naked man"")
    naked_man_patches.sort(key=lambda naked_man: distance(naked_man, man_patch))
    naked_man_patch = naked_man_patches[0]
    knee_patches = image_patch.find(""knee"")
    knee_patches.sort(key=lambda knee: distance(knee, naked_man_patch))
    knee_patch = knee_patches[0]
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: distance(man, knee_patch))
    man_patch = man_patches[0]
    # Remember: return the"
4183,red jacket looking at you,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person, image_patch))
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
4184,purple,"
    # Return the flower
    image_patch = ImagePatch(image)
    flower_patches = image_patch.find(""flower"")
    if len(flower_patches) == 0:
        flower_patches = [image_patch]
    flower_patch = best_image_match(flower_patches, ""purple"")
    # Remember: return the flower
    return flower_patch"
4185,woman in gray tee,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    woman_patch = best_image_match(woman_patches, [""gray tee""])
    # Remember: return the woman
    return woman_patch"
4186,dark blue shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""dark blue shirt""])
    # Remember: return the person
    return person_patch"
4187,black pants and white stripes,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""black pants"", ""white stripes""])
    # Remember: return the person
    return person_patch"
4188,pizza with the most tilt,"
    # Return the pizza
    image_patch = ImagePatch(image)
    pizza_patches = image_patch.find(""pizza"")
    pizza_patches.sort(key=lambda pizza: pizza.compute_depth())
    pizza_patch = pizza_patches[-1]
    # Remember: return the pizza
    return pizza_patch"
4189,black shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""black shirt""])
    # Remember: return the person
    return person_patch"
4190,red shirt guy,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""red shirt""])
    # Remember: return the person
    return person_patch"
4191,white ber,"
    # Return the ber
    image_patch = ImagePatch(image)
    ber_patches = image_patch.find(""ber"")
    ber_patches.sort(key=lambda ber: ber.vertical_center)
    ber_patch = ber_patches[0]
    # Remember: return the ber
    return ber_patch"
4192,large section of empty table,"
    # Return the table
    image_patch = ImagePatch(image)
    table_patches = image_patch.find(""table"")
    table_patches.sort(key=lambda table: table.compute_depth())
    table_patch = table_patches[-1]
    # Remember: return the table
    return table_patch"
4193,brown horse,"
    # Return the horse
    image_patch = ImagePatch(image)
    horse_patches = image_patch.find(""horse"")
    if len(horse_patches) == 0:
        horse_patches = [image_patch]
    horse_patch = best_image_match(horse_patches, [""brown horse""])
    # Remember: return the horse
    return horse_patch"
4194,white puppy face,"
    # Return the puppy
    image_patch = ImagePatch(image)
    puppy_patches = image_patch.find(""puppy"")
    if len(puppy_patches) == 0:
        puppy_patches = [image_patch]
    puppy_patches.sort(key=lambda puppy: puppy.horizontal_center)
    puppy_patch = puppy_patches[0]
    # Remember: return the puppy
    return puppy_patch"
4195,hand with ring on finger cutting in pizza with knife,"
    # Return the hand
    image_patch = ImagePatch(image)
    hand_patches = image_patch.find(""hand"")
    if len(hand_patches) == 0:
        hand_patches = [image_patch]
    hand_patch = best_image_match(hand_patches, [""hand with ring on finger""])
    # Remember: return the hand
    return hand_patch"
4196,man looking at phone,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
4197,back of woman,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
4198,the old man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    # Remember: return the man
    return man_patches[0]"
4199,guy blue shorts and shirt,"
    # Return the guy
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""guy blue shorts"", ""guy shirt""])
    # Remember: return the person
    return person_patch"
4200,woman,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
4201,woman wearing crown,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
4202,umpier,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""umpier""])
    # Remember: return the person
    return person_patch"
4203,person in white,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""white""])
    # Remember: return the person
    return person_patch"
4204,holding camera,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person, image_patch))
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
4205,skin,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""skin""])
    # Remember: return the person
    return person_patch"
4206,247,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""247""])
    # Remember: return the person
    return person_patch"
4207,white t shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""white t shirt""])
    # Remember: return the person
    return person_patch"
4208,woman,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
4209,woman standing,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
4210,sitting down,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
4211,girl with plastic bag,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    girl_patches.sort(key=lambda girl: distance(girl, image_patch))
    girl_patch = girl_patches[0]
    girl_patches = girl_patch.find(""plastic bag"")
    if len(girl_patches) == 0:
        girl_patches = [girl_patch]
    girl_patch = girl_patches[0]
    # Remember: return the girl
    return girl_patch"
4212,high pizza,"
    # Return the pizza
    image_patch = ImagePatch(image)
    pizza_patches = image_patch.find(""pizza"")
    pizza_patches.sort(key=lambda pizza: pizza.compute_depth())
    pizza_patch = pizza_patches[-1]
    # Remember: return the pizza
    return pizza_patch"
4213,person in white and blue,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""white clothing"", ""blue clothing""])
    # Remember: return the person
    return person_patch"
4214,the girl,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    if len(girl_patches) == 0:
        girl_patches = [image_patch]
    girl_patch = girl_patches[0]
    # Remember: return the girl
    return girl_patch"
4215,red jacket,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""red jacket""])
    # Remember: return the person
    return person_patch"
4216,man holding ketchup,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
4217,man in full view in all black,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.compute_depth())
    man_patch = man_patches[-1]
    # Remember: return the man
    return man_patch"
4218,woman,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
4219,man bending over,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.vertical_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
4220,blue,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
4221,woman black jacket,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
4222,black square between their faces,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person.horizontal_center, person.vertical_center))
    person_patch = person_patches[0]
    person_patches_right = [person for person in person_patches if person.horizontal_center > person_patch.horizontal_center]
    person_patches_right.sort(key=lambda person: distance(person.horizontal_center, person.vertical_center))
    person_patch = person_patches_right[0]
    # Remember: return the person
    return person_patch"
4223,head reflection,"
    # Return the reflection
    image_patch = ImagePatch(image)
    reflection_patches = image_patch.find(""reflection"")
    reflection_patches.sort(key=lambda reflection: reflection.vertical_center)
    reflection_patch = reflection_patches[0]
    # Remember: return the reflection
    return reflection_patch"
4224,person in trenchcoat,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""person in trenchcoat""])
    # Remember: return the person
    return person_patch"
4225,lady in back,"
    # Return the lady
    image_patch = ImagePatch(image)
    lady_patches = image_patch.find(""lady"")
    if len(lady_patches) == 0:
        lady_patches = [image_patch]
    lady_patches.sort(key=lambda lady: lady.horizontal_center)
    lady_patch = lady_patches[-1]
    # Remember: return the lady
    return lady_patch"
4226,woman in black shirt and printed pants,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
4227,table with green bib,"
    # Return the table
    image_patch = ImagePatch(image)
    table_patches = image_patch.find(""table"")
    table_patches.sort(key=lambda table: table.horizontal_center)
    table_patch = table_patches[0]
    # Remember: return the table
    return table_patch"
4228,guy behind tennis racket baldish,"
    # Return the guy
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""guy behind tennis racket"", ""baldish""])
    # Remember: return the guy
    return person_patch"
4229,29,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    for patch in person_patches:
        if patch.exists(""29""):
            return patch
    # Remember: return the person
    return person_patches[0]"
4230,man in white shirt looking at phone,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
4231,black clothing under umbrella,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""black clothing"", ""under umbrella""])
    # Remember: return the person
    return person_patch"
4232,man in military uniform,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
4233,dryer in hand,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person, image_patch.find(""dryer"")[0]))
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
4234,9 o clock girl,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    girl_patches.sort(key=lambda girl: girl.horizontal_center)
    girl_patch = girl_patches[8]
    # Remember: return the girl
    return girl_patch"
4235,man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    # Remember: return the man
    return man_patches[0]"
4236,chair under bigger person,"
    # Return the chair
    image_patch = ImagePatch(image)
    chair_patches = image_patch.find(""chair"")
    if len(chair_patches) == 0:
        chair_patches = [image_patch]
    chair_patches.sort(key=lambda chair: chair.compute_depth())
    chair_patch = chair_patches[-1]
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    if chair_patch.compute_depth() > person_patch.compute_depth():
        chair_patch = chair_patches[-2]
    # Remember: return the chair
    return chair_patch"
4237,beard,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
4238,batter,"
    # Return the batter
    image_patch = ImagePatch(image)
    batter_patches = image_patch.find(""batter"")
    batter_patches.sort(key=lambda batter: batter.horizontal_center)
    batter_patch = batter_patches[0]
    # Remember: return the batter
    return batter_patch"
4239,man not holding the bag,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    bag_patches = image_patch.find(""bag"")
    for patch in bag_patches:
        if not patch.exists(""man holding the bag""):
            return patch
    # Remember: return the man
    return man_patch"
4240,reflection of dining woman in mirror,"
    # Return the reflection
    image_patch = ImagePatch(image)
    reflection_patches = image_patch.find(""reflection"")
    reflection_patches.sort(key=lambda reflection: reflection.horizontal_center)
    reflection_patch = reflection_patches[0]
    # Remember: return the reflection
    return reflection_patch"
4241,man in yellow hat,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
4242,man holding fork,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
4243,man with banana not in hand,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    banana_patches = image_patch.find(""banana"")
    banana_patches.sort(key=lambda banana: distance(banana, man_patch))
    banana_patch = banana_patches[0]
    if banana_patch.exists(""in hand""):
        return man_patch
    # Remember: return the man
    return man_patch"
4244,guy in hat,"
    # Return the guy
    image_patch = ImagePatch(image)
    guy_patches = image_patch.find(""guy"")
    guy_patches.sort(key=lambda guy: guy.horizontal_center)
    guy_patch = guy_patches[0]
    # Remember: return the guy
    return guy_patch"
4245,part of a mans arm,"
    # Return the arm
    image_patch = ImagePatch(image)
    arm_patches = image_patch.find(""arm"")
    arm_patches.sort(key=lambda arm: arm.horizontal_center)
    arm_patch = arm_patches[0]
    # Remember: return the arm
    return arm_patch"
4246,number 9,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    for patch in person_patches:
        if patch.exists(""9""):
            return patch
    # Remember: return the person
    return person_patches[0]"
4247,elephant wth trunk being touched,"
    # Return the elephant
    image_patch = ImagePatch(image)
    elephant_patches = image_patch.find(""elephant"")
    elephant_patches.sort(key=lambda elephant: elephant.compute_depth())
    elephant_patch = elephant_patches[0]
    # Remember: return the elephant
    return elephant_patch"
4248,one on lefty,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
4249,girl with pink cami,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    girl_patch = best_image_match(girl_patches, [""pink cami""])
    # Remember: return the girl
    return girl_patch"
4250,person holding luggage in foreground,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person, image_patch))
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
4251,girl holding clock,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    girl_patches.sort(key=lambda girl: girl.horizontal_center)
    girl_patch = girl_patches[0]
    # Remember: return the girl
    return girl_patch"
4252,boy,"
    # Return the boy
    image_patch = ImagePatch(image)
    boy_patches = image_patch.find(""boy"")
    if len(boy_patches) == 0:
        boy_patches = [image_patch]
    boy_patch = boy_patches[0]
    # Remember: return the boy
    return boy_patch"
4253,black umbrella,"
    # Return the umbrella
    image_patch = ImagePatch(image)
    umbrella_patches = image_patch.find(""umbrella"")
    if len(umbrella_patches) == 0:
        umbrella_patches = [image_patch]
    elif len(umbrella_patches) == 1:
        return umbrella_patches[0]
    umbrella_patches.sort(key=lambda umbrella: umbrella.horizontal_center)
    umbrella_patch = umbrella_patches[0]
    # Remember: return the umbrella
    return umbrella_patch"
4254,red pants,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, ""red pants"")
    # Remember: return the person
    return person_patch"
4255,older woman,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    # Remember: return the woman
    return woman_patches[0]"
4256,man next to orders,"
    # Return the man
    image_patch = ImagePatch(image)
    orders_patches = image_patch.find(""orders"")
    orders_patches.sort(key=lambda orders: orders.horizontal_center)
    orders_patch = orders_patches[0]
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
4257,guy in wheelchair and striped shirt,"
    # Return the guy
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""guy in wheelchair"", ""striped shirt""])
    # Remember: return the person
    return person_patch"
4258,arm,"
    # Return the arm
    image_patch = ImagePatch(image)
    arm_patches = image_patch.find(""arm"")
    if len(arm_patches) == 0:
        arm_patches = [image_patch]
    arm_patch = arm_patches[0]
    # Remember: return the arm
    return arm_patch"
4259,man in black by knees,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.vertical_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
4260,old woman,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
4261,empty portion of table closest to camera,"
    # Return the table
    image_patch = ImagePatch(image)
    table_patches = image_patch.find(""table"")
    if len(table_patches) == 0:
        table_patches = [image_patch]
    table_patches.sort(key=lambda table: distance(table, image_patch))
    table_patch = table_patches[0]
    # Remember: return the table
    return table_patch"
4262,taller man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.height)
    man_patch = man_patches[-1]
    # Remember: return the man
    return man_patch"
4263,man in green bending,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.compute_depth())
    man_patch = man_patches[-1]
    # Remember: return the man
    return man_patch"
4264,woman,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
4265,black striped shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""black striped shirt""])
    # Remember: return the person
    return person_patch"
4266,batter,"
    # Return the batter
    image_patch = ImagePatch(image)
    batter_patches = image_patch.find(""batter"")
    batter_patches.sort(key=lambda batter: batter.horizontal_center)
    batter_patch = batter_patches[0]
    # Remember: return the batter
    return batter_patch"
4267,main man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
4268,mans legs,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""legs""])
    # Remember: return the person
    return person_patch"
4269,black clothes,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""black clothes""])
    # Remember: return the person
    return person_patch"
4270,man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
4271,batter,"
    # Return the batter
    image_patch = ImagePatch(image)
    batter_patches = image_patch.find(""batter"")
    batter_patches.sort(key=lambda batter: batter.horizontal_center)
    batter_patch = batter_patches[0]
    # Remember: return the batter
    return batter_patch"
4272,player sitting,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""player""])
    # Remember: return the person
    return person_patch"
4273,spectator in dark blue or black shirt sitting closest to field,"
    # Return the spectator
    image_patch = ImagePatch(image)
    spectator_patches = image_patch.find(""spectator"")
    if len(spectator_patches) == 0:
        spectator_patches = [image_patch]
    spectator_patches.sort(key=lambda spectator: distance(spectator, image_patch.find(""field"")[0]))
    spectator_patch = spectator_patches[0]
    # Remember: return the spectator
    return spectator_patch"
4274,tie,"
    # Return the tie
    image_patch = ImagePatch(image)
    tie_patches = image_patch.find(""tie"")
    if len(tie_patches) == 0:
        tie_patches = [image_patch]
    tie_patch = tie_patches[0]
    # Remember: return the tie
    return tie_patch"
4275,batter,"
    # Return the batter
    image_patch = ImagePatch(image)
    batter_patches = image_patch.find(""batter"")
    if len(batter_patches) == 0:
        batter_patches = [image_patch]
    batter_patch = batter_patches[0]
    # Remember: return the batter
    return batter_patch"
4276,blue,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""blue""])
    # Remember: return the person
    return person_patch"
4277,womans head,"
    # Return the womans head
    image_patch = ImagePatch(image)
    womans_head_patches = image_patch.find(""womans head"")
    if len(womans_head_patches) == 0:
        womans_head_patches = [image_patch]
    womans_head_patches.sort(key=lambda womans_head: womans_head.vertical_center)
    # Remember: return the womans head
    return womans_head_patches[0]"
4278,bater,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[len(person_patches) // 2]
    # Remember: return the person
    return person_patch"
4279,half man,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[len(person_patches) // 2]
    # Remember: return the person
    return person_patch"
4280,red shorts,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""red shorts""])
    # Remember: return the person
    return person_patch"
4281,partial plaid person,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
4282,girl hand raised black sunglasses,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    if len(girl_patches) == 0:
        girl_patches = [image_patch]
    girl_patch = best_image_match(girl_patches, [""hand raised"", ""black sunglasses""])
    # Remember: return the girl
    return girl_patch"
4283,man sitting and touching kids shirt,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    if len(man_patches) == 0:
        man_patches = [image_patch]
    elif len(man_patches) == 1:
        return man_patches[0]
    man_patches.sort(key=lambda man: man.vertical_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
4284,batter,"
    # Return the batter
    image_patch = ImagePatch(image)
    batter_patches = image_patch.find(""batter"")
    if len(batter_patches) == 0:
        batter_patches = [image_patch]
    batter_patch = batter_patches[0]
    # Remember: return the batter
    return batter_patch"
4285,man with beard,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
4286,person with striped sleeves at 3 o clock,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person.horizontal_center, image_patch.horizontal_center))
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
4287,with brush,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""with brush""])
    # Remember: return the person
    return person_patch"
4288,green shirt white cap,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""green shirt"", ""white cap""])
    # Remember: return the person
    return person_patch"
4289,1 st picture green clothes,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""1 st picture green clothes""])
    # Remember: return the person
    return person_patch"
4290,white shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""white shirt""])
    # Remember: return the person
    return person_patch"
4291,guy in air in red shirt,"
    # Return the guy
    image_patch = ImagePatch(image)
    guy_patches = image_patch.find(""guy"")
    guy_patches.sort(key=lambda guy: guy.compute_depth())
    guy_patch = guy_patches[-1]
    # Remember: return the guy
    return guy_patch"
4292,girl in black getting hot dog,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    girl_patches.sort(key=lambda girl: distance(girl, image_patch))
    girl_patch = girl_patches[0]
    # Remember: return the girl
    return girl_patch"
4293,man blue jacket,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
4294,man with back to us,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
